series_id,detector,operator,r,r_over_m,position,a,n_interior,n_boundary,n_untouched,dS_interior_mean,dS_boundary_mean,max_before,max_after,p99_normal,false_alarm,false_alarm_before,untouched_max_abs_delta,untouched_frac_bitexact,interior_min,interior_max,interior_n_unique,inc_full_max_abs_diff,inc_full_max_abs_diff_sq,inc_full_D_at_worst,t_incremental_s,t_full_s,t_operator_s,fill_min,fill_max,cr_j,cr_dist
66,R,Inverse,104,4,0,4126,79,50,9844,1.3352557980321427,1.0285334795166658,0.12483598452257133,1.5508304616404198,0.26374787319419757,True,False,6.419864639894968e-14,0.8393945550589191,1.2798826403282266,1.5508304616404198,79,6.419864639894968e-14,1.021405182655144e-14,0.058794917618862255,0.005455042002722621,0.11062679199676495,5.358300404623151e-05,0.09608315280516219,0.6668742328051622,,
66,Z,UniformNoise100,104,4,0,4126,79,50,9844,5.8033670576406,3.7218508907344545,0.4712312794458636,6.640344246114082,0.8045214677902984,True,False,2.0061730054976579e-13,0.8582893132872816,5.480198251928556,6.640344246114082,79,2.0061730054976579e-13,4.263256414560601e-13,0.31653063324221636,0.005982666996715125,0.042638124999939464,0.0002010000025620684,-0.1522685793703099,0.23156450225855374,,
66,R,UniformNoise100,104,4,0,4126,79,50,9844,0.8228828124020386,0.5932747565737789,0.12483598452257133,0.989149598541835,0.26374787319419757,True,False,1.3627987627273797e-14,0.8588988216172287,0.8286421130144664,0.989149598541835,79,1.3627987627273797e-14,8.215650382226158e-15,0.07325062316484007,0.00545116700232029,0.1070653749993653,0.0002010000025620684,-0.1522685793703099,0.23156450225855374,,
66,Z,LinearInterpolation,104,4,0,4126,79,50,9844,2.636038119888253,2.6199793040606876,0.4712312794458636,5.9212419184464835,0.8045214677902984,True,False,1.6744938768908924e-13,0.8520926452661519,2.92132996486159,2.921329964861963,64,1.13509202037676e-12,6.631140081481135e-12,2.9213299648608277,0.0057486250007059425,0.04175808300351491,0.00032174999796552584,-0.20089688314285714,-0.1516549668571428,,
66,R,LinearInterpolation,104,4,0,4126,79,50,9844,1.1378199033679426,0.5997919027093813,0.12483598452257133,1.2986638967940891,0.26374787319419757,True,False,2.681188604469753e-14,0.8456928078017066,1.1596601625965273,1.2732309881360906,79,2.681188604469753e-14,5.995204332975845e-15,0.07453842433809885,0.0055874999961815774,0.10959174999879906,0.00032174999796552584,-0.20089688314285714,-0.1516549668571428,,
66,Z,NearestNeighborWindow,104,4,0,4126,79,50,9844,0.07760833855771443,0.309337130704175,0.4712312794458636,0.851605942089989,0.8045214677902984,True,False,3.2834845953289005e-13,0.8527021535960991,0.1585687361183742,0.7033476522755387,79,3.2834845953289005e-13,1.7895407378176742e-13,0.1846057595951095,0.0059373749973019585,0.04224650000105612,6.608299736399204e-05,-0.26325887,0.31962805,,
66,R,NearestNeighborWindow,104,4,0,4126,79,50,9844,0.024644029963761457,0.05758914928289097,0.12483598452257133,0.23808331224137114,0.26374787319419757,False,False,2.964295475749168e-14,0.8983136936204795,0.05160060527909937,0.20707132268657144,79,2.964295475749168e-14,6.217248937900877e-15,0.10486755253915704,0.005415291998360772,0.1059687090018997,6.608299736399204e-05,-0.26325887,0.31962805,,
66,Z,ContextReconstruct,104,4,0,4126,79,50,9844,-0.28529182245470436,0.25731839600122247,0.4712312794458636,1.2028415266806898,0.8045214677902984,True,False,2.645661467681748e-13,0.848435595286469,0.0,1.519626234052415e-07,4,1.698993779866603e-07,1.0392381399881856e-13,1.698993779866603e-07,0.005782584004919045,0.04206675000023097,0.0008383750027860515,-0.31095024,0.30464601999999996,383,0.24776253728687564
66,R,ContextReconstruct,104,4,0,4126,79,50,9844,0.026139899158420507,0.049237245984361876,0.12483598452257133,0.2505144130320197,0.26374787319419757,False,False,2.8144153674247718e-14,0.8773872409589598,0.04831308980644785,0.20064259359524103,70,2.8144153674247718e-14,4.440892098500626e-15,0.0630913577320319,0.005421875001047738,0.11257641699921805,0.0008383750027860515,-0.31095024,0.30464601999999996,383,0.24776253728687564
66,Z,Zero,13,0.5,1,9370,0,38,9935,nan,2.843568921575952,0.44849385005564857,4.3077139515564795,0.8045214677902984,True,False,9.697798120100742e-14,0.9571212883744338,nan,nan,0,9.697798120100742e-14,2.913225216616411e-13,0.26796499630498577,0.00551758299843641,0.041597000003093854,5.5374999647028744e-05,0.04073601280516216,0.04073601280516216,,
66,R,Zero,13,0.5,1,9370,0,38,9935,nan,0.46487339620989543,0.13067758461326417,0.7434345759274015,0.26374787319419757,True,False,3.83026943495679e-15,0.9581278309008555,nan,nan,0,6.6058269965196814e-15,7.216449660063518e-15,0.3380718218161574,0.004422958001669031,0.10683412499929545,5.5374999647028744e-05,0.04073601280516216,0.04073601280516216,,
66,Z,SampleMean,13,0.5,1,9370,0,38,9935,nan,2.843568921575952,0.44849385005564857,4.3077139515564795,0.8045214677902984,True,False,9.697798120100742e-14,0.9576245596376447,nan,nan,0,9.697798120100742e-14,2.913225216616411e-13,0.26796499630498577,0.0055775419968995266,0.043697166998754255,5.124999734107405e-05,0.04073601280516217,0.04073601280516217,,
66,R,SampleMean,13,0.5,1,9370,0,38,9935,nan,0.46487339620989543,0.13067758461326417,0.7434345759274014,0.26374787319419757,True,False,3.83026943495679e-15,0.9607448414695521,nan,nan,0,6.6058269965196814e-15,7.216449660063518e-15,0.3380718218161574,0.0044197079987498,0.11271954200492473,5.124999734107405e-05,0.04073601280516217,0.04073601280516217,,
66,Z,OutOfDistHigh,13,0.5,1,9370,0,38,9935,nan,2.726598599683731,0.44849385005564857,6.025226165840411,0.8045214677902984,True,False,3.2950864259362334e-12,0.9468545546049321,nan,nan,0,3.2950864259362334e-12,1.570327201605437e-12,0.17170128797613388,0.005648083999403752,0.04324666699540103,5.812499875901267e-05,34.92041229332137,34.92041229332137,,
66,R,OutOfDistHigh,13,0.5,1,9370,0,38,9935,nan,99.12407689877001,0.13067758461326417,124.81871374629499,0.26374787319419757,True,False,1.0591748311750138e-10,0.9466532460996477,nan,nan,0,1.0591748311750138e-10,1.4962476570234973e-11,0.07063269759817342,0.004512416999205016,0.10758024999813642,5.812499875901267e-05,34.92041229332137,34.92041229332137,,
66,Z,Inverse,13,0.5,1,9370,0,38,9935,nan,2.8212400884087394,0.44849385005564857,5.481201326863663,0.8045214677902984,True,False,1.2928547121759948e-13,0.9605435329642678,nan,nan,0,1.5115686480271506e-13,1.5587531265737198e-13,0.4202536022700486,0.005902040997170843,0.04214479100483004,5.654200504068285e-05,0.1361018528051622,0.6635782528051621,,
66,R,Inverse,13,0.5,1,9370,0,38,9935,nan,0.7981554078022463,0.13067758461326417,1.2914136650976273,0.26374787319419757,True,False,2.4022450695326825e-14,0.9488676396577755,nan,nan,0,5.43315392675936e-14,1.3329615189405786e-14,0.12261241297929085,0.004367791996628512,0.10550874999898952,5.654200504068285e-05,0.1361018528051622,0.6635782528051621,,
66,Z,UniformNoise100,13,0.5,1,9370,0,38,9935,nan,3.6777730641893287,0.44849385005564857,5.316390611655611,0.8045214677902984,True,False,1.277589145587399e-13,0.9564167086059386,nan,nan,0,1.277589145587399e-13,2.540190280342358e-13,0.22592062895126092,0.005675917003827635,0.04136795800150139,0.00018500000442145392,-0.14418902949072743,0.22922316193599784,,
66,R,UniformNoise100,13,0.5,1,9370,0,38,9935,nan,0.5994156444468849,0.13067758461326417,0.9218923084803212,0.26374787319419757,True,False,5.6343818499726694e-15,0.95832913940614,nan,nan,0,4.654610030740969e-14,1.3326145742453832e-14,0.14313828978641702,0.003921458002878353,0.11111499999969965,0.00018500000442145392,-0.14418902949072743,0.22922316193599784,,
66,Z,LinearInterpolation,13,0.5,1,9370,0,38,9935,nan,1.084738263912403,0.44849385005564857,1.892090657275258,0.8045214677902984,True,False,1.5332179970073412e-13,0.9536990437845999,nan,nan,0,1.5332179970073412e-13,1.6786572132332367e-13,0.22592062895123535,0.005630457999359351,0.041246458000387065,0.00038379200123017654,-0.2280298,0.17866124000000005,,
66,R,LinearInterpolation,13,0.5,1,9370,0,38,9935,nan,0.19528367145151562,0.13067758461326417,0.4018280207305895,0.26374787319419757,True,False,4.1772141301521515e-15,0.9626572722697534,nan,nan,0,5.262457136723242e-14,1.317002062961592e-14,0.12499710065869227,0.004367667002952658,0.10731633399700513,0.00038379200123017654,-0.2280298,0.17866124000000005,,
66,Z,NearestNeighborWindow,13,0.5,1,9370,0,38,9935,nan,2.0691566191121447,0.44849385005564857,3.200554590469761,0.8045214677902984,True,False,1.1851630787873546e-13,0.9580271766482134,nan,nan,0,1.329492071988625e-13,1.559863349598345e-13,0.49931159467958575,0.00547420800285181,0.04082195800583577,5.0791997637134045e-05,-0.27317266,0.21255216,,
66,R,NearestNeighborWindow,13,0.5,1,9370,0,38,9935,nan,0.3461961078685432,0.13067758461326417,0.5944765679350077,0.26374787319419757,True,False,7.563394355258879e-15,0.9573225968797182,nan,nan,0,4.7628567756419216e-14,1.3107570584480754e-14,0.13752130075288027,0.004345916997408494,0.10790708300191909,5.0791997637134045e-05,-0.27317266,0.21255216,,
66,Z,ContextReconstruct,13,0.5,1,9370,0,38,9935,nan,0.02252916451140236,0.44849385005564857,0.7363682130672499,0.8045214677902984,False,False,1.5332179970073412e-13,0.9582284851534978,nan,nan,0,1.801891968966629e-13,1.674216321134736e-13,0.41643179066799396,0.005492042000696529,0.04216187499696389,0.0008253330015577376,-0.25215993,0.24693920000000003,89,0.3600072407906357
66,R,ContextReconstruct,13,0.5,1,9370,0,38,9935,nan,-0.006750244654817742,0.13067758461326417,0.1901240001190536,0.26374787319419757,False,False,6.078471059822732e-15,0.9661801711122295,nan,nan,0,6.013245457126004e-14,1.3159612288760059e-14,0.10937234326626567,0.0043112089988426305,0.10564483400230529,0.0008253330015577376,-0.25215993,0.24693920000000003,89,0.3600072407906357
66,Z,Zero,26,1,1,9370,1,50,9922,4.771430272638747,3.04877344747558,0.44849385005564857,5.996167336506037,0.8045214677902984,True,False,1.2742584765135234e-13,0.9561580326547067,5.0990195135927845,5.0990195135927845,1,1.2742584765135234e-13,2.7711166694643907e-13,0.22653810761740079,0.005829834000905976,0.043698916997527704,5.158299609320238e-05,0.04073601280516216,0.04073601280516216,,
