num,name,variant,domain_goswami,is_medical,content_group,name_group,fit_on,max_features,seed,n_fit,window,n_estimators,n,train_end,start0,stop0,max_anom,thr_b0,thr_bw,n_normal_b0,n_normal_bw,p1_b0,p1_bw,argmax0,p2_archive,p2_brief,fit_s,score_s,score_file
109,1sddb40,plain,ECG,True,cg001,1sddb40,full,1.0,1,79795,100,200,79795,35000,51999,52620,0.281120288901726,0.12384169168643966,0.1244031860930017,44174,43974,True,True,52090,True,True,0.6201,0.2335,results/gate1/scores/109_full_mf1.0_seed1.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,full,1.0,2,79795,100,200,79795,35000,51999,52620,0.2661247821199067,0.12504443463091552,0.1254109458340756,44174,43974,True,True,52301,True,True,0.6968,0.2644,results/gate1/scores/109_full_mf1.0_seed2.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,train_prefix,1,0,35000,100,200,79795,35000,51999,52620,0.15648257767759488,0.10567983980266386,0.10588097167872511,44174,43974,True,True,71009,False,False,0.3971,0.2883,results/gate1/scores/109_train_prefix_mf1_seed0.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,train_prefix,1,1,35000,100,200,79795,35000,51999,52620,0.1604224848074997,0.10213548316966074,0.10228467208161493,44174,43974,True,True,66906,False,False,0.4158,0.2991,results/gate1/scores/109_train_prefix_mf1_seed1.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,train_prefix,1,2,35000,100,200,79795,35000,51999,52620,0.15731808860668967,0.10410229216899401,0.10422414580007901,44174,43974,True,True,71010,False,False,0.3889,0.2937,results/gate1/scores/109_train_prefix_mf1_seed2.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,train_prefix,1.0,0,35000,100,200,79795,35000,51999,52620,0.2586172770866004,0.11319244563720694,0.11332391918971967,44174,43974,True,True,52104,True,True,0.3039,0.2274,results/gate1/scores/109_train_prefix_mf1.0_seed0.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,train_prefix,1.0,1,35000,100,200,79795,35000,51999,52620,0.26609781822290696,0.12286444846889422,0.123028900280284,44174,43974,True,True,52094,True,True,0.2929,0.2079,results/gate1/scores/109_train_prefix_mf1.0_seed1.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,train_prefix,1.0,2,35000,100,200,79795,35000,51999,52620,0.2512677391954848,0.11791167338848077,0.11810615802743409,44174,43974,True,True,52090,True,True,0.301,0.2022,results/gate1/scores/109_train_prefix_mf1.0_seed2.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,full,1,0,80001,100,200,80001,35000,56599,56900,-0.031436425837521986,0.11293148064635944,0.1130822433967929,44700,44500,False,False,71218,False,False,0.8663,0.3209,results/gate1/scores/110_full_mf1_seed0.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,full,1,1,80001,100,200,80001,35000,56599,56900,-0.033071457206257815,0.11085931882043878,0.11115353268881749,44700,44500,False,False,71215,False,False,0.8451,0.288,results/gate1/scores/110_full_mf1_seed1.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,full,1,2,80001,100,200,80001,35000,56599,56900,-0.039427545539592046,0.11001985925710984,0.11016887609676243,44700,44500,False,False,71216,False,False,0.851,0.2921,results/gate1/scores/110_full_mf1_seed2.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,full,1.0,0,80001,100,200,80001,35000,56599,56900,-0.01593913965210475,0.11907806316948377,0.11938793079553511,44700,44500,False,False,69854,False,False,0.6336,0.2508,results/gate1/scores/110_full_mf1.0_seed0.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,full,1.0,1,80001,100,200,80001,35000,56599,56900,-0.009362899690256832,0.11979917503312006,0.12009861172069143,44700,44500,False,False,69837,False,False,0.6416,0.2897,results/gate1/scores/110_full_mf1.0_seed1.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,full,1.0,2,80001,100,200,80001,35000,56599,56900,-0.0121689895717903,0.1269703181898971,0.1270510516463846,44700,44500,False,False,69837,False,False,0.6431,0.2471,results/gate1/scores/110_full_mf1.0_seed2.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,train_prefix,1,0,35000,100,200,80001,35000,56599,56900,-0.030612396804411413,0.10519934903134907,0.10538860113554922,44700,44500,False,False,71215,False,False,0.4392,0.3126,results/gate1/scores/110_train_prefix_mf1_seed0.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,train_prefix,1,1,35000,100,200,80001,35000,56599,56900,-0.04030888163629898,0.10127280269943889,0.1017192113386354,44700,44500,False,False,67112,False,False,0.456,0.3172,results/gate1/scores/110_train_prefix_mf1_seed1.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,train_prefix,1,2,35000,100,200,80001,35000,56599,56900,-0.037704019698121316,0.10392067955932897,0.1039626911172486,44700,44500,False,False,71216,False,False,0.4315,0.3309,results/gate1/scores/110_train_prefix_mf1_seed2.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,train_prefix,1.0,0,35000,100,200,80001,35000,56599,56900,-0.012324916706333178,0.11253310405350127,0.11291871995071752,44700,44500,False,False,69841,False,False,0.3349,0.3119,results/gate1/scores/110_train_prefix_mf1.0_seed0.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,train_prefix,1.0,1,35000,100,200,80001,35000,56599,56900,-0.009400046839626586,0.12117802245328164,0.1223222028604104,44700,44500,False,False,69840,False,False,0.3386,0.2177,results/gate1/scores/110_train_prefix_mf1.0_seed1.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,train_prefix,1.0,2,35000,100,200,80001,35000,56599,56900,-0.013623279248448195,0.11724537377591197,0.11763423575037875,44700,44500,False,False,69830,False,False,0.2976,0.2325,results/gate1/scores/110_train_prefix_mf1.0_seed2.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,full,1,0,80000,100,200,80000,35000,46599,46900,0.031814478411766545,0.1098209688769524,0.11004425962088049,44699,44499,False,False,71214,False,False,0.8416,0.3056,results/gate1/scores/111_full_mf1_seed0.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,full,1,1,80000,100,200,80000,35000,46599,46900,0.033266624102928966,0.11220759641359081,0.1123957294102485,44699,44499,False,False,71217,False,False,0.8176,0.2875,results/gate1/scores/111_full_mf1_seed1.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,full,1,2,80000,100,200,80000,35000,46599,46900,0.03769936185872652,0.11147955133735885,0.11155550597972243,44699,44499,False,False,71215,False,False,0.8275,0.2877,results/gate1/scores/111_full_mf1_seed2.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,full,1.0,0,80000,100,200,80000,35000,46599,46900,0.043328237411441595,0.11951984858638591,0.12006358334028673,44699,44499,False,False,69834,False,False,0.6569,0.2185,results/gate1/scores/111_full_mf1.0_seed0.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,full,1.0,1,80000,100,200,80000,35000,46599,46900,0.04027327213855786,0.12383284324019773,0.12398488233874407,44699,44499,False,False,69836,False,False,0.702,0.2354,results/gate1/scores/111_full_mf1.0_seed1.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,full,1.0,2,80000,100,200,80000,35000,46599,46900,0.03958364298792266,0.1263674543431118,0.12659801388164993,44699,44499,False,False,69835,False,False,0.6761,0.2079,results/gate1/scores/111_full_mf1.0_seed2.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,train_prefix,1,0,35000,100,200,80000,35000,46599,46900,0.020804142688906735,0.10520105770764017,0.10538964871406446,44699,44499,False,False,71214,False,False,0.4203,0.3367,results/gate1/scores/111_train_prefix_mf1_seed0.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,train_prefix,1,1,35000,100,200,80000,35000,46599,46900,0.03771041219710386,0.10127651728041832,0.10171975236209822,44699,44499,False,False,67111,False,False,0.4401,0.3136,results/gate1/scores/111_train_prefix_mf1_seed1.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,train_prefix,1,2,35000,100,200,80000,35000,46599,46900,0.02893924937191611,0.10392075754365711,0.10396365629634785,44699,44499,False,False,71215,False,False,0.4373,0.2983,results/gate1/scores/111_train_prefix_mf1_seed2.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,train_prefix,1.0,0,35000,100,200,80000,35000,46599,46900,0.04490406838607569,0.11253593869720005,0.11291874839594303,44699,44499,False,False,69840,False,False,0.3811,0.272,results/gate1/scores/111_train_prefix_mf1.0_seed0.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,train_prefix,1.0,1,35000,100,200,80000,35000,46599,46900,0.041456835437264916,0.12117854771934293,0.12232409214210506,44699,44499,False,False,69839,False,False,0.3137,0.1884,results/gate1/scores/111_train_prefix_mf1.0_seed1.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,train_prefix,1.0,2,35000,100,200,80000,35000,46599,46900,0.04550303231892344,0.11724596347637388,0.11763548768623185,44699,44499,False,False,69829,False,False,0.3201,0.228,results/gate1/scores/111_train_prefix_mf1.0_seed2.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,full,1,0,11000,100,200,11000,2500,5399,5600,0.03078950875911357,0.03829680435633266,0.038897115479506805,8299,8099,False,False,4251,False,False,0.1929,0.0428,results/gate1/scores/112_full_mf1_seed0.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,full,1,1,11000,100,200,11000,2500,5399,5600,0.038396172630519754,0.03451362200909031,0.03475387785164634,8299,8099,True,True,4212,False,False,0.1919,0.0436,results/gate1/scores/112_full_mf1_seed1.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,full,1,2,11000,100,200,11000,2500,5399,5600,0.035952143751578625,0.034528174098884507,0.03511127289774279,8299,8099,True,True,4209,False,False,0.1908,0.0449,results/gate1/scores/112_full_mf1_seed2.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,full,1.0,0,11000,100,200,11000,2500,5399,5600,0.11943400266900994,0.04556433779471838,0.043300406834218215,8299,8099,True,True,5555,True,True,0.1761,0.0377,results/gate1/scores/112_full_mf1.0_seed0.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,full,1.0,1,11000,100,200,11000,2500,5399,5600,0.10345751666010328,0.041852509589725764,0.03911032887743941,8299,8099,True,True,5555,True,True,0.1773,0.0343,results/gate1/scores/112_full_mf1.0_seed1.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,full,1.0,2,11000,100,200,11000,2500,5399,5600,0.11901870044043861,0.040419669356348616,0.03885377313573712,8299,8099,True,True,5551,True,True,0.1702,0.0347,results/gate1/scores/112_full_mf1.0_seed2.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,train_prefix,1,0,2500,100,200,11000,2500,5399,5600,0.025859558813196015,0.03721319422137962,0.03763599120074061,8299,8099,False,False,4251,False,False,0.1023,0.0479,results/gate1/scores/112_train_prefix_mf1_seed0.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,train_prefix,1,1,2500,100,200,11000,2500,5399,5600,0.03928254749258653,0.03654934342460402,0.03673393533487955,8299,8099,True,True,4212,False,False,0.1085,0.047,results/gate1/scores/112_train_prefix_mf1_seed1.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,train_prefix,1,2,2500,100,200,11000,2500,5399,5600,0.03990587636118059,0.03600761884696163,0.036381582014688114,8299,8099,True,True,4232,False,False,0.1029,0.0474,results/gate1/scores/112_train_prefix_mf1_seed2.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,train_prefix,1.0,0,2500,100,200,11000,2500,5399,5600,0.10581747563169808,0.04745523710795749,0.047854847036286265,8299,8099,True,True,5558,True,True,0.0951,0.0355,results/gate1/scores/112_train_prefix_mf1.0_seed0.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,train_prefix,1.0,1,2500,100,200,11000,2500,5399,5600,0.08773520052882533,0.04268606391715479,0.04018047851562929,8299,8099,True,True,5571,True,True,0.0996,0.0449,results/gate1/scores/112_train_prefix_mf1.0_seed1.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,train_prefix,1.0,2,2500,100,200,11000,2500,5399,5600,0.11544261653805643,0.044298656454008885,0.04203499283659158,8299,8099,True,True,5560,True,True,0.0984,0.0421,results/gate1/scores/112_train_prefix_mf1.0_seed2.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,full,1,0,8184,100,200,8184,4000,5390,5392,-0.02778238243926706,0.0377862007372854,0.03841186168347879,4182,3982,False,False,4804,False,False,0.1848,0.0425,results/gate1/scores/113_full_mf1_seed0.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,full,1,1,8184,100,200,8184,4000,5390,5392,-0.010687269733455684,0.03349024222479435,0.03366445992450817,4182,3982,False,False,4796,False,False,0.1805,0.0435,results/gate1/scores/113_full_mf1_seed1.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,full,1,2,8184,100,200,8184,4000,5390,5392,-0.02502790263180371,0.043646470125155865,0.04390394308212858,4182,3982,False,False,5100,False,False,0.1852,0.0479,results/gate1/scores/113_full_mf1_seed2.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,full,1.0,0,8184,100,200,8184,4000,5390,5392,-0.034597987948337405,0.0749391662294718,0.0752294041437117,4182,3982,False,False,4791,False,False,0.1609,0.0344,results/gate1/scores/113_full_mf1.0_seed0.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,full,1.0,1,8184,100,200,8184,4000,5390,5392,-0.030978792906472263,0.07177857589394943,0.07231231438714927,4182,3982,False,False,4791,False,False,0.1632,0.0344,results/gate1/scores/113_full_mf1.0_seed1.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,full,1.0,2,8184,100,200,8184,4000,5390,5392,-0.02227721744999145,0.06972159891558033,0.07034674068690555,4182,3982,False,False,4790,False,False,0.1477,0.0296,results/gate1/scores/113_full_mf1.0_seed2.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,train_prefix,1,0,4000,100,200,8184,4000,5390,5392,-0.028797571151680856,0.06284014053695333,0.06321078391084034,4182,3982,False,False,4787,False,False,0.1262,0.0432,results/gate1/scores/113_train_prefix_mf1_seed0.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,train_prefix,1,1,4000,100,200,8184,4000,5390,5392,-0.014508802162463474,0.053471722936653095,0.053808945092663936,4182,3982,False,False,4788,False,False,0.1268,0.0438,results/gate1/scores/113_train_prefix_mf1_seed1.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,train_prefix,1,2,4000,100,200,8184,4000,5390,5392,-0.02025791272034111,0.05737228077854403,0.057590223227737325,4182,3982,False,False,4793,False,False,0.1263,0.0439,results/gate1/scores/113_train_prefix_mf1_seed2.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,train_prefix,1.0,0,4000,100,200,8184,4000,5390,5392,-0.045291854138788,0.10895380740295116,0.10936903024940868,4182,3982,False,False,4791,False,False,0.112,0.032,results/gate1/scores/113_train_prefix_mf1.0_seed0.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,train_prefix,1.0,1,4000,100,200,8184,4000,5390,5392,-0.04115502119111708,0.11192464943148109,0.1123312053639871,4182,3982,False,False,4789,False,False,0.1121,0.0329,results/gate1/scores/113_train_prefix_mf1.0_seed1.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,train_prefix,1.0,2,4000,100,200,8184,4000,5390,5392,-0.03617108791013102,0.11290753988942988,0.11326511935153503,4182,3982,False,False,4789,False,False,0.1127,0.0364,results/gate1/scores/113_train_prefix_mf1.0_seed2.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,full,1,0,8184,100,200,8184,4000,5702,5727,-0.008929273536657678,0.03739710713749245,0.03774298174087936,4159,3959,False,False,5095,False,False,0.1892,0.0454,results/gate1/scores/114_full_mf1_seed0.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,full,1,1,8184,100,200,8184,4000,5702,5727,-0.0179897844291948,0.03270189730951246,0.03333421557029574,4159,3959,False,False,4796,False,False,0.1957,0.0474,results/gate1/scores/114_full_mf1_seed1.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,full,1,2,8184,100,200,8184,4000,5702,5727,-0.010420906891669857,0.04295832914861262,0.04319515962593548,4159,3959,False,False,5101,False,False,0.1913,0.0462,results/gate1/scores/114_full_mf1_seed2.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,full,1.0,0,8184,100,200,8184,4000,5702,5727,-0.019936523159818087,0.07455104570161251,0.07500079233328613,4159,3959,False,False,4791,False,False,0.1525,0.0333,results/gate1/scores/114_full_mf1.0_seed0.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,full,1.0,1,8184,100,200,8184,4000,5702,5727,-0.006180817187975862,0.0729937387850043,0.07329870208827079,4159,3959,False,False,4804,False,False,0.1666,0.0356,results/gate1/scores/114_full_mf1.0_seed1.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,full,1.0,2,8184,100,200,8184,4000,5702,5727,-0.008908306756265971,0.06665693855881749,0.0675159245675895,4159,3959,False,False,4790,False,False,0.1767,0.0377,results/gate1/scores/114_full_mf1.0_seed2.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,train_prefix,1,0,4000,100,200,8184,4000,5702,5727,0.005250581618247763,0.06292366630138084,0.06325894300761072,4159,3959,False,False,4787,False,False,0.1241,0.0436,results/gate1/scores/114_train_prefix_mf1_seed0.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,train_prefix,1,1,4000,100,200,8184,4000,5702,5727,0.002734923081922691,0.05349492454653004,0.05408323424018558,4159,3959,False,False,4788,False,False,0.1706,0.0497,results/gate1/scores/114_train_prefix_mf1_seed1.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,train_prefix,1,2,4000,100,200,8184,4000,5702,5727,0.000616820016569819,0.057416701213368344,0.05760639831572633,4159,3959,False,False,4793,False,False,0.1287,0.0449,results/gate1/scores/114_train_prefix_mf1_seed2.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,train_prefix,1.0,0,4000,100,200,8184,4000,5702,5727,0.00822093132689472,0.10897856355512664,0.10944736271723582,4159,3959,False,False,4791,False,False,0.113,0.0376,results/gate1/scores/114_train_prefix_mf1.0_seed0.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,train_prefix,1.0,1,4000,100,200,8184,4000,5702,5727,0.012655394141789955,0.11192761061338098,0.11236610903480311,4159,3959,False,False,4789,False,False,0.1113,0.029,results/gate1/scores/114_train_prefix_mf1.0_seed1.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,train_prefix,1.0,2,4000,100,200,8184,4000,5702,5727,0.007304362857455948,0.11293843214029842,0.11332423260677309,4159,3959,False,False,4789,False,False,0.1173,0.0367,results/gate1/scores/114_train_prefix_mf1.0_seed2.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,full,1,0,8184,100,200,8184,4000,6519,6544,-0.023686871101607887,0.03844324077448542,0.03884380790853609,4159,3959,False,False,5095,False,False,0.1674,0.0402,results/gate1/scores/115_full_mf1_seed0.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,full,1,1,8184,100,200,8184,4000,6519,6544,-0.0313770107699648,0.033860313737447974,0.034374764069398746,4159,3959,False,False,4796,False,False,0.1694,0.0412,results/gate1/scores/115_full_mf1_seed1.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,full,1,2,8184,100,200,8184,4000,6519,6544,-0.026927191106920934,0.04324033765823595,0.04327664993274436,4159,3959,False,False,5100,False,False,0.1695,0.0411,results/gate1/scores/115_full_mf1_seed2.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,full,1.0,0,8184,100,200,8184,4000,6519,6544,-0.04945870859676882,0.07374037512771006,0.07423857209401759,4159,3959,False,False,4791,False,False,0.1421,0.029,results/gate1/scores/115_full_mf1.0_seed0.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,full,1.0,1,8184,100,200,8184,4000,6519,6544,-0.039165797310733774,0.07160303608180574,0.07188357384590983,4159,3959,False,False,4791,False,False,0.1429,0.0297,results/gate1/scores/115_full_mf1.0_seed1.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,full,1.0,2,8184,100,200,8184,4000,6519,6544,-0.03882468230029262,0.06955830038693077,0.06964849481673163,4159,3959,False,False,4789,False,False,0.145,0.0299,results/gate1/scores/115_full_mf1.0_seed2.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,train_prefix,1,0,4000,100,200,8184,4000,6519,6544,-0.017164328118339955,0.06292366630138084,0.06325894300761072,4159,3959,False,False,4787,False,False,0.1274,0.044,results/gate1/scores/115_train_prefix_mf1_seed0.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,train_prefix,1,1,4000,100,200,8184,4000,6519,6544,-0.012543796773507532,0.05349492454653004,0.05408323424018558,4159,3959,False,False,4788,False,False,0.1266,0.0423,results/gate1/scores/115_train_prefix_mf1_seed1.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,train_prefix,1,2,4000,100,200,8184,4000,6519,6544,-0.022039564338573014,0.057416701213368344,0.05760639831572633,4159,3959,False,False,4793,False,False,0.1211,0.0416,results/gate1/scores/115_train_prefix_mf1_seed2.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,train_prefix,1.0,0,4000,100,200,8184,4000,6519,6544,-0.044965158300824204,0.10897856355512664,0.10944736271723582,4159,3959,False,False,4791,False,False,0.1078,0.0287,results/gate1/scores/115_train_prefix_mf1.0_seed0.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,train_prefix,1.0,1,4000,100,200,8184,4000,6519,6544,-0.03891740351873563,0.11192761061338098,0.11236610903480311,4159,3959,False,False,4789,False,False,0.1073,0.0288,results/gate1/scores/115_train_prefix_mf1.0_seed1.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,train_prefix,1.0,2,4000,100,200,8184,4000,6519,6544,-0.03615630240845058,0.11293843214029842,0.11332423260677309,4159,3959,False,False,4789,False,False,0.108,0.0297,results/gate1/scores/115_train_prefix_mf1.0_seed2.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,full,1,0,8184,100,200,8184,4000,5548,5597,0.005371915324271059,0.0386224777967511,0.038946604286517104,4135,3935,False,False,4783,False,False,0.1669,0.0399,results/gate1/scores/116_full_mf1_seed0.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,full,1,1,8184,100,200,8184,4000,5548,5597,-0.0019096026531048027,0.03197098952675981,0.03234260575183788,4135,3935,False,False,4796,False,False,0.1695,0.0421,results/gate1/scores/116_full_mf1_seed1.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,full,1,2,8184,100,200,8184,4000,5548,5597,0.004682941109758643,0.04145735430351445,0.04184774642407593,4135,3935,False,False,4792,False,False,0.1696,0.0445,results/gate1/scores/116_full_mf1_seed2.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,full,1.0,0,8184,100,200,8184,4000,5548,5597,0.010406881530959533,0.07467778687054416,0.07496688923741876,4135,3935,False,False,4792,False,False,0.1509,0.0326,results/gate1/scores/116_full_mf1.0_seed0.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,full,1.0,1,8184,100,200,8184,4000,5548,5597,0.010529103485284685,0.0728856864401997,0.07321834982337397,4135,3935,False,False,4792,False,False,0.1522,0.0336,results/gate1/scores/116_full_mf1.0_seed1.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,full,1.0,2,8184,100,200,8184,4000,5548,5597,0.009365045436613761,0.07186393291753865,0.07217722561635014,4135,3935,False,False,4789,False,False,0.1516,0.0337,results/gate1/scores/116_full_mf1.0_seed2.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,train_prefix,1,0,4000,100,200,8184,4000,5548,5597,0.023464654757087255,0.06301082362078321,0.06330919597815367,4135,3935,False,False,4787,False,False,0.1245,0.0409,results/gate1/scores/116_train_prefix_mf1_seed0.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,train_prefix,1,1,4000,100,200,8184,4000,5548,5597,0.016103341406059735,0.053519134922053735,0.05436944900281658,4135,3935,False,False,4788,False,False,0.1219,0.0421,results/gate1/scores/116_train_prefix_mf1_seed1.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,train_prefix,1,2,4000,100,200,8184,4000,5548,5597,0.02007985373777077,0.05746305297144575,0.0576232766684105,4135,3935,False,False,4793,False,False,0.1208,0.0413,results/gate1/scores/116_train_prefix_mf1_seed2.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,train_prefix,1.0,0,4000,100,200,8184,4000,5548,5597,0.03911837471509305,0.10900439606174445,0.10952910094453362,4135,3935,False,False,4791,False,False,0.1073,0.0286,results/gate1/scores/116_train_prefix_mf1.0_seed0.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,train_prefix,1.0,1,4000,100,200,8184,4000,5548,5597,0.04340771360946227,0.11193070054231999,0.11240253025652412,4135,3935,False,False,4789,False,False,0.1073,0.029,results/gate1/scores/116_train_prefix_mf1.0_seed1.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,train_prefix,1.0,2,4000,100,200,8184,4000,5548,5597,0.03224321766227001,0.11297066753250896,0.11338591600354317,4135,3935,False,False,4789,False,False,0.1085,0.0296,results/gate1/scores/116_train_prefix_mf1.0_seed2.npy
117,CIMIS44AirTemperature5,plain,Air Temperature,False,cg005,CIMIS44AirTemperature5,full,1,0,8184,100,200,8184,4000,4851,4900,0.028757112136114094,0.03892543286571991,0.03232546161219006,4135,3935,False,False,4804,True,True,0.1662,0.0398,results/gate1/scores/117_full_mf1_seed0.npy
117,CIMIS44AirTemperature5,plain,Air Temperature,False,cg005,CIMIS44AirTemperature5,full,1,1,8184,100,200,8184,4000,4851,4900,0.015782345540621412,0.03508920777368808,0.028907930584325413,4135,3935,False,False,4807,True,True,0.1692,0.0411,results/gate1/scores/117_full_mf1_seed1.npy
