num,name,variant,domain_goswami,is_medical,content_group,name_group,detector,fit_on,max_features,seed,n_fit,window,n_estimators,mode,n,train_end,start0,stop0,max_anom,thr_b0,thr_bw,n_normal_b0,n_normal_bw,p1_b0,p1_bw,argmax0,p2_archive,p2_brief,max_support,p1_support_bw,train_max,train_p99,train_selfmatch_max,n_selfmatch,n_const_train,fit_s,score_s,score_file
124,ECG4,plain,ECG,True,cg013,ECG4,MatrixProfile,full,NA,0,30000,166,NA,self_join,30000,5000,16899,17100,15.455227194992752,3.1500836468664546,2.8479112793262016,24799,24467,True,True,17107,True,True,15.722790424765114,True,2.6140222091081675,1.5352603194502146,2.6140222091081675,4835,0,0.0001,2.3951,results/gate1/MatrixProfile/scores/124_full_self_join_seed0.npy
124,ECG4,plain,ECG,True,cg013,ECG4,MatrixProfile,train_prefix,NA,0,5000,166,NA,ab_join,30000,5000,16899,17100,15.825531010850424,3.470089244142771,3.1031402839406224,24799,24467,True,True,17107,True,True,15.943448464219989,True,1.4467130242131054,1.356556301347283,1.929455841985785e-06,4835,0,0.0001,1.2246,results/gate1/MatrixProfile/scores/124_train_prefix_ab_join_seed0.npy
125,ECG4,plain,ECG,True,cg013,ECG4,MatrixProfile,full,NA,0,30000,166,NA,self_join,30000,5000,16999,17100,15.004805798670922,3.108993925264756,2.847588430128002,24899,24567,True,True,17108,True,True,15.656774763122208,True,2.6140222091081675,1.5352603194502146,2.6140222091081675,4835,0,0.0001,1.9342,results/gate1/MatrixProfile/scores/125_full_self_join_seed0.npy
125,ECG4,plain,ECG,True,cg013,ECG4,MatrixProfile,train_prefix,NA,0,5000,166,NA,ab_join,30000,5000,16999,17100,15.150325198136825,3.335941728844388,3.1020567458912622,24899,24567,True,True,17107,True,True,15.943448464219985,True,1.4467130242131054,1.356556301347283,1.929455841985785e-06,4835,0,0.0001,1.0797,results/gate1/MatrixProfile/scores/125_train_prefix_ab_join_seed0.npy
126,ECG4,plain,ECG,True,cg013,ECG4,MatrixProfile,full,NA,0,30000,166,NA,self_join,30000,8000,16999,17100,11.195561982123543,2.3051732983248634,2.182444958332435,21899,21567,True,True,17088,True,True,11.195561982123543,True,3.7531590566499533,3.1912203500817498,3.7531590566499533,7835,0,0.0001,2.7396,results/gate1/MatrixProfile/scores/126_full_self_join_seed0.npy
126,ECG4,plain,ECG,True,cg013,ECG4,MatrixProfile,train_prefix,NA,0,8000,166,NA,ab_join,30000,8000,16999,17100,11.213317938991477,2.7499868793567868,2.5896405610624615,21899,21567,True,True,17087,True,True,11.213317938991477,True,1.2736298524983642,1.079107188944708,1.929455841985785e-06,7835,0,0.0001,1.0209,results/gate1/MatrixProfile/scores/126_train_prefix_ab_join_seed0.npy
127,GP711MarkerLFM5z1,plain,Gait,False,cg019,GP711MarkerLFM5z1,MatrixProfile,full,NA,0,12000,218,NA,self_join,12000,5000,6167,6212,4.502094869158942,4.303869256447605,1.3801672670473115,6955,6519,True,True,6246,True,True,4.880101397250214,True,0.9972051289837179,0.862154873023615,0.9972051289837179,4783,0,0.0008,0.7107,results/gate1/MatrixProfile/scores/127_full_self_join_seed0.npy
127,GP711MarkerLFM5z1,plain,Gait,False,cg019,GP711MarkerLFM5z1,MatrixProfile,train_prefix,NA,0,5000,218,NA,ab_join,12000,5000,6167,6212,5.058021427196678,5.006918904486807,1.620539494936277,6955,6519,True,True,6268,True,True,5.097749870886779,True,0.8293499885417015,0.6516436735957589,8.800520336767078e-07,4783,0,0.0001,0.4381,results/gate1/MatrixProfile/scores/127_train_prefix_ab_join_seed0.npy
128,GP711MarkerLFM5z2,plain,Gait,False,cg019,GP711MarkerLFM5z2,MatrixProfile,full,NA,0,12000,218,NA,self_join,12000,5000,7174,7388,14.959575344157857,10.977411008726888,1.3459829697096288,6786,6350,True,True,7331,True,True,14.959575344157857,True,0.9972051289837179,0.862154873023615,0.9972051289837179,4783,0,0.0001,0.5816,results/gate1/MatrixProfile/scores/128_full_self_join_seed0.npy
128,GP711MarkerLFM5z2,plain,Gait,False,cg019,GP711MarkerLFM5z2,MatrixProfile,train_prefix,NA,0,5000,218,NA,ab_join,12000,5000,7174,7388,16.432634980604107,11.313127357465147,1.459902674773272,6786,6350,True,True,7342,True,True,16.432634980604107,True,0.8293499885417015,0.6516436735957589,8.800520336767078e-07,4783,0,0.0,0.4767,results/gate1/MatrixProfile/scores/128_train_prefix_ab_join_seed0.npy
129,GP711MarkerLFM5z3,plain,Gait,False,cg019,GP711MarkerLFM5z3,MatrixProfile,full,NA,0,12000,218,NA,self_join,12000,5000,5947,5993,4.506661204364904,4.490927083744691,1.3140379799950817,6954,6518,True,True,6012,True,True,4.601141360365872,True,0.9972051289837179,0.862154873023615,0.9972051289837179,4783,0,0.0001,0.6939,results/gate1/MatrixProfile/scores/129_full_self_join_seed0.npy
129,GP711MarkerLFM5z3,plain,Gait,False,cg019,GP711MarkerLFM5z3,MatrixProfile,train_prefix,NA,0,5000,218,NA,ab_join,12000,5000,5947,5993,5.130121680682355,4.874027502302952,1.6205549601121707,6954,6518,True,True,6018,True,True,5.493506261729491,True,0.8293499885417015,0.6516436735957589,8.800520336767078e-07,4783,0,0.0001,0.3377,results/gate1/MatrixProfile/scores/129_train_prefix_ab_join_seed0.npy
130,GP711MarkerLFM5z4,plain,Gait,False,cg019,GP711MarkerLFM5z4,MatrixProfile,full,NA,0,12000,218,NA,self_join,12000,4000,6526,6645,10.746723010724901,8.323588222090725,1.2916700368700582,7881,7445,True,True,6493,True,True,11.279669675723689,True,1.205801630882531,1.0583130505243663,1.205801630882531,3783,0,0.0001,0.8217,results/gate1/MatrixProfile/scores/130_full_self_join_seed0.npy
130,GP711MarkerLFM5z4,plain,Gait,False,cg019,GP711MarkerLFM5z4,MatrixProfile,train_prefix,NA,0,4000,218,NA,ab_join,12000,4000,6526,6645,11.158291761378662,9.010004168167011,1.7593091134015366,7881,7445,True,True,6666,True,True,11.40527227229643,True,0.8674099591195293,0.6181029450671224,8.800520336767078e-07,3783,0,0.0001,0.3317,results/gate1/MatrixProfile/scores/130_train_prefix_ab_join_seed0.npy
131,GP711MarkerLFM5z5,plain,Gait,False,cg019,GP711MarkerLFM5z5,MatrixProfile,full,NA,0,12000,218,NA,self_join,12000,5000,8611,8716,11.282086269358555,7.497823242334751,1.2945417646915174,6895,6459,True,True,8758,True,True,11.451001765767005,True,0.9972051289837179,0.8621548730236156,0.9972051289837179,4783,0,0.0001,0.6121,results/gate1/MatrixProfile/scores/131_full_self_join_seed0.npy
131,GP711MarkerLFM5z5,plain,Gait,False,cg019,GP711MarkerLFM5z5,MatrixProfile,train_prefix,NA,0,5000,218,NA,ab_join,12000,5000,8611,8716,14.728147349451357,14.326119664677314,1.5288850809446752,6895,6459,True,True,8737,True,True,15.160976028543597,True,0.8293499885417015,0.6516436735957589,8.800520336767078e-07,4783,0,0.0001,0.3771,results/gate1/MatrixProfile/scores/131_train_prefix_ab_join_seed0.npy
132,InternalBleeding10,plain,ABP,True,cg024,InternalBleeding10,MatrixProfile,full,NA,0,7501,154,NA,self_join,7501,3200,4525,4556,3.4588737634681572,3.402400650387987,0.5509473654617459,4270,3962,True,True,4512,True,True,3.5545271170967845,True,0.6100112832808489,0.5622215282127582,0.6100112832808489,3047,0,0.0001,0.3357,results/gate1/MatrixProfile/scores/132_full_self_join_seed0.npy
132,InternalBleeding10,plain,ABP,True,cg024,InternalBleeding10,MatrixProfile,train_prefix,NA,0,3200,154,NA,ab_join,7501,3200,4525,4556,3.5458545546182103,3.402400650387987,0.7486030397598341,4270,3962,True,True,4519,True,True,3.561286069696039,True,0.5353079670517322,0.48011224075799447,6.405766385854684e-07,3047,0,0.0,0.2779,results/gate1/MatrixProfile/scores/132_train_prefix_ab_join_seed0.npy
133,InternalBleeding14,plain,ABP,True,cg024,InternalBleeding14,MatrixProfile,full,NA,0,7501,154,NA,self_join,7501,2800,5606,5634,7.273372822117253,7.278394433487379,0.6027175337008561,4673,4365,False,True,5582,True,True,7.395156331038249,True,0.6100112832808489,0.5646331767586933,0.6100112832808489,2647,0,0.0001,0.2418,results/gate1/MatrixProfile/scores/133_full_self_join_seed0.npy
133,InternalBleeding14,plain,ABP,True,cg024,InternalBleeding14,MatrixProfile,train_prefix,NA,0,2800,154,NA,ab_join,7501,2800,5606,5634,7.273372822117253,7.278394433487379,0.7525004252889996,4673,4365,False,True,5582,True,True,7.395156331038249,True,0.3649228531362931,0.33421387216505927,6.405766385854684e-07,2647,0,0.0,0.3503,results/gate1/MatrixProfile/scores/133_train_prefix_ab_join_seed0.npy
134,InternalBleeding15,plain,ABP,True,cg026,InternalBleeding15,MatrixProfile,full,NA,0,7601,173,NA,self_join,7601,1700,5683,5854,4.819316348429844,4.645990445111139,0.4884171906198581,5730,5384,True,True,5892,True,True,7.128087335017297,True,0.5968748371854653,0.5781649978780883,0.5968748371854653,1528,0,0.0,0.3504,results/gate1/MatrixProfile/scores/134_full_self_join_seed0.npy
134,InternalBleeding15,plain,ABP,True,cg026,InternalBleeding15,MatrixProfile,train_prefix,NA,0,1700,173,NA,ab_join,7601,1700,5683,5854,5.044656592104736,5.045377357435797,0.8067918157323559,5730,5384,False,True,5893,True,True,7.226367674628015,True,0.7536767204621735,0.5886377528008921,8.315328614892784e-07,1528,0,0.0,0.2978,results/gate1/MatrixProfile/scores/134_train_prefix_ab_join_seed0.npy
135,InternalBleeding16,plain,ABP,True,cg027,InternalBleeding16,MatrixProfile,full,NA,0,7501,183,NA,self_join,7501,1200,4186,4199,1.1122325544651364,1.1251394716543412,0.3488897974566858,6288,5922,False,True,4272,True,True,1.3840488720279178,True,0.395729023481656,0.370510045202904,0.395729023481656,1018,0,0.0001,0.3845,results/gate1/MatrixProfile/scores/135_full_self_join_seed0.npy
135,InternalBleeding16,plain,ABP,True,cg027,InternalBleeding16,MatrixProfile,train_prefix,NA,0,1200,183,NA,ab_join,7501,1200,4186,4199,1.1167799916629322,1.2179958139916964,0.858930215486457,6288,5922,False,True,4266,True,True,1.6328779162570666,True,0.8110186623007124,0.7457993931237584,7.542401990201333e-07,1018,0,0.0001,0.2543,results/gate1/MatrixProfile/scores/135_train_prefix_ab_join_seed0.npy
136,InternalBleeding17,plain,ABP,True,cg027,InternalBleeding17,MatrixProfile,full,NA,0,7500,183,NA,self_join,7500,1600,3197,3309,3.936579808485927,2.7588989039066716,0.35923512428476334,5788,5422,True,True,3217,True,True,3.936579808485927,True,0.395729023481656,0.36685146108130406,0.395729023481656,1418,0,0.0,0.4172,results/gate1/MatrixProfile/scores/136_full_self_join_seed0.npy
136,InternalBleeding17,plain,ABP,True,cg027,InternalBleeding17,MatrixProfile,train_prefix,NA,0,1600,183,NA,ab_join,7500,1600,3197,3309,3.9440078792671116,2.766549580084209,0.8059859258225406,5788,5422,True,True,3217,True,True,3.9440078792671116,True,0.33717988780465885,0.2677504565310282,7.542401990201333e-07,1418,0,0.0,0.2252,results/gate1/MatrixProfile/scores/136_train_prefix_ab_join_seed0.npy
137,InternalBleeding18,plain,ABP,True,cg027,InternalBleeding18,MatrixProfile,full,NA,0,7500,183,NA,self_join,7500,2300,4484,4587,1.5363919528226433,1.1896972266963932,0.35429992843446195,5097,4731,True,True,4495,True,True,1.5363919528226433,True,0.395729023481656,0.366435085874561,0.395729023481656,2118,0,0.0,0.514,results/gate1/MatrixProfile/scores/137_full_self_join_seed0.npy
137,InternalBleeding18,plain,ABP,True,cg027,InternalBleeding18,MatrixProfile,train_prefix,NA,0,2300,183,NA,ab_join,7500,2300,4484,4587,1.5632211414481625,1.240063258145168,0.7347434955414884,5097,4731,True,True,4507,True,True,1.5632211414481625,True,0.371957741872279,0.32805885474226465,7.542401990201333e-07,2118,0,0.0,0.2034,results/gate1/MatrixProfile/scores/137_train_prefix_ab_join_seed0.npy
138,InternalBleeding19,plain,ABP,True,cg027,InternalBleeding19,MatrixProfile,full,NA,0,7500,183,NA,self_join,7500,3000,4186,4197,2.204706565236494,2.429256171141141,0.36573077185847425,4489,4123,False,True,4268,True,True,2.793293003813311,True,0.395729023481656,0.35838828754870383,0.395729023481656,2818,0,0.0001,0.352,results/gate1/MatrixProfile/scores/138_full_self_join_seed0.npy
138,InternalBleeding19,plain,ABP,True,cg027,InternalBleeding19,MatrixProfile,train_prefix,NA,0,3000,183,NA,ab_join,7500,3000,4186,4197,2.21808090879872,2.448960230753049,0.6981664394734748,4489,4123,False,True,4266,True,True,2.8157851539718637,True,0.2921318193802451,0.23589661172871665,7.542401990201333e-07,2818,0,0.0001,0.129,results/gate1/MatrixProfile/scores/138_train_prefix_ab_join_seed0.npy
139,InternalBleeding20,plain,ABP,True,cg027,InternalBleeding20,MatrixProfile,full,NA,0,7500,183,NA,self_join,7500,2700,5758,5919,9.812955887742193,3.0493703480625367,0.3592530735982864,4639,4273,True,True,5887,True,True,9.812955887742193,True,0.395729023481656,0.36179070608739944,0.395729023481656,2518,0,0.0,0.3959,results/gate1/MatrixProfile/scores/139_full_self_join_seed0.npy
139,InternalBleeding20,plain,ABP,True,cg027,InternalBleeding20,MatrixProfile,train_prefix,NA,0,2700,183,NA,ab_join,7500,2700,5758,5919,9.812955887742193,3.055948556106771,0.6929749130047642,4639,4273,True,True,5887,True,True,9.812955887742193,True,0.23555572884630704,0.2304117437778425,7.542401990201333e-07,2518,0,0.0001,0.2297,results/gate1/MatrixProfile/scores/139_train_prefix_ab_join_seed0.npy
140,InternalBleeding4,plain,ABP,True,cg032,InternalBleeding4,MatrixProfile,full,NA,0,7321,178,NA,self_join,7321,1000,4674,5033,9.946891229135389,3.6991468055044083,0.5864316003232475,5962,5606,True,True,4770,True,True,9.946891229135389,True,0.7475799895237287,0.7188892879543068,0.7475799895237287,823,0,0.0,0.486,results/gate1/MatrixProfile/scores/140_full_self_join_seed0.npy
140,InternalBleeding4,plain,ABP,True,cg032,InternalBleeding4,MatrixProfile,train_prefix,NA,0,1000,178,NA,ab_join,7321,1000,4674,5033,15.307400289448431,3.996186542992003,1.0479286298986383,5962,5606,True,True,4784,True,True,15.307400289448431,True,0.6910694040767961,0.6864616013299983,1.0519839879705186e-06,823,0,0.0001,0.2621,results/gate1/MatrixProfile/scores/140_train_prefix_ab_join_seed0.npy
141,InternalBleeding5,plain,ABP,True,cg033,InternalBleeding5,MatrixProfile,full,NA,0,7415,173,NA,self_join,7415,4000,6199,6370,13.311695113007534,7.2536296810903265,0.49498280640496883,3244,2898,True,True,6246,True,True,13.311695113007534,True,0.5968748371854653,0.5027878327471246,0.5968748371854653,3828,0,0.0001,0.4643,results/gate1/MatrixProfile/scores/141_full_self_join_seed0.npy
141,InternalBleeding5,plain,ABP,True,cg033,InternalBleeding5,MatrixProfile,train_prefix,NA,0,4000,173,NA,ab_join,7415,4000,6199,6370,13.334864205669067,7.327792962018882,0.552980204870329,3244,2898,True,True,6246,True,True,13.334864205669067,True,0.48948354917332065,0.4772959097422643,8.315328614892784e-07,3828,0,0.0001,0.2106,results/gate1/MatrixProfile/scores/141_train_prefix_ab_join_seed0.npy
142,InternalBleeding6,plain,ABP,True,cg034,InternalBleeding6,MatrixProfile,full,NA,0,7654,154,NA,self_join,7654,1500,3473,3629,9.54599735766143,4.491013026707876,0.8061047111904965,5998,5690,True,True,3544,True,True,9.54599735766143,True,0.6600271922660697,0.6197943882049346,0.6558105167154991,1347,0,0.0,0.5286,results/gate1/MatrixProfile/scores/142_full_self_join_seed0.npy
142,InternalBleeding6,plain,ABP,True,cg034,InternalBleeding6,MatrixProfile,train_prefix,NA,0,1500,154,NA,ab_join,7654,1500,3473,3629,9.642104808998043,6.671005410367011,1.1165832761101493,5998,5690,True,True,3543,True,True,9.642104808998043,True,0.7530340768866556,0.656664522187726,5.847637912734921e-07,1347,0,0.0,0.1356,results/gate1/MatrixProfile/scores/142_train_prefix_ab_join_seed0.npy
143,InternalBleeding8,plain,ABP,True,cg035,InternalBleeding8,MatrixProfile,full,NA,0,7501,165,NA,self_join,7501,2500,5864,5974,1.5110806863324981,1.2841870199336005,0.6163593195678589,4891,4561,True,True,5848,True,True,1.5368624106721496,True,0.7104329637942587,0.6738347530763724,0.7104329637942587,2336,0,0.0,0.4703,results/gate1/MatrixProfile/scores/143_full_self_join_seed0.npy
143,InternalBleeding8,plain,ABP,True,cg035,InternalBleeding8,MatrixProfile,train_prefix,NA,0,2500,165,NA,ab_join,7501,2500,5864,5974,1.7643045950354839,1.4758179751871197,1.162241840919223,4891,4561,True,True,5905,True,True,1.7643045950354839,True,0.8710229785179847,0.736834225896062,6.901345358436949e-07,2336,0,0.0,0.187,results/gate1/MatrixProfile/scores/143_train_prefix_ab_join_seed0.npy
144,InternalBleeding9,plain,ABP,True,cg036,InternalBleeding9,MatrixProfile,full,NA,0,7501,175,NA,self_join,7501,4200,6598,6681,0.4822676363539405,0.4826358730013605,0.48814809465944,3218,2868,False,False,5806,False,False,0.4822676363539405,False,0.5980805496752808,0.5415454129250968,0.5980805496752808,4026,0,0.0001,0.608,results/gate1/MatrixProfile/scores/144_full_self_join_seed0.npy
144,InternalBleeding9,plain,ABP,True,cg036,InternalBleeding9,MatrixProfile,train_prefix,NA,0,4200,175,NA,ab_join,7501,4200,6598,6681,0.5237065462421151,0.5122482488374077,0.5129296622665783,3218,2868,True,True,6137,False,False,0.5237065462421151,True,0.4321674101009276,0.28796246426215477,7.375698489406456e-07,4026,0,0.0,0.2295,results/gate1/MatrixProfile/scores/144_train_prefix_ab_join_seed0.npy
145,Lab2Cmac011215EPG1,plain,EPG,False,cg037,Lab2Cmac011215EPG1,MatrixProfile,full,NA,0,30001,33,NA,self_join,30001,5000,17209,17260,3.8777192564623384,2.321376352718389,2.319337127927497,24950,24884,True,True,17230,True,True,3.8777192564623384,True,3.11006612013984,2.2867537769032964,3.11006612013984,4968,0,0.0009,3.35,results/gate1/MatrixProfile/scores/145_full_self_join_seed0.npy
145,Lab2Cmac011215EPG1,plain,EPG,False,cg037,Lab2Cmac011215EPG1,MatrixProfile,train_prefix,NA,0,5000,33,NA,ab_join,30001,5000,17209,17260,4.313347422335366,3.053892926871345,3.054677806863176,24950,24884,True,True,17231,True,True,4.313347422335366,True,2.351025436478704,8.343319701653373e-07,1.1193738006546123e-06,4968,0,0.0,1.1927,results/gate1/MatrixProfile/scores/145_train_prefix_ab_join_seed0.npy
146,Lab2Cmac011215EPG2,plain,EPG,False,cg037,Lab2Cmac011215EPG2,MatrixProfile,full,NA,0,29950,33,NA,self_join,29950,5000,27861,27932,4.874876840980388,2.3237064173845012,2.3214052004952506,24879,24813,True,True,27912,True,True,4.874876840980388,True,3.1100661201398556,2.2867537769032964,3.1100661201398556,4968,0,0.0001,3.1679,results/gate1/MatrixProfile/scores/146_full_self_join_seed0.npy
146,Lab2Cmac011215EPG2,plain,EPG,False,cg037,Lab2Cmac011215EPG2,MatrixProfile,train_prefix,NA,0,5000,33,NA,ab_join,29950,5000,27861,27932,5.3369159069705,3.054779355522993,3.056119797832501,24879,24813,True,True,27914,True,True,5.3369159069705,True,2.351025436478704,8.343319701653373e-07,1.1193738006546123e-06,4968,0,0.0001,1.3891,results/gate1/MatrixProfile/scores/146_train_prefix_ab_join_seed0.npy
147,Lab2Cmac011215EPG3,plain,EPG,False,cg037,Lab2Cmac011215EPG3,MatrixProfile,full,NA,0,29950,33,NA,self_join,29950,5000,16389,16420,5.137092921397565,2.341257824922658,2.3213740137094545,24919,24853,True,True,16400,True,True,5.137092921397565,True,3.11006612013984,2.2867537769032964,3.11006612013984,4968,0,0.0,3.3428,results/gate1/MatrixProfile/scores/147_full_self_join_seed0.npy
147,Lab2Cmac011215EPG3,plain,EPG,False,cg037,Lab2Cmac011215EPG3,MatrixProfile,train_prefix,NA,0,5000,33,NA,ab_join,29950,5000,16389,16420,5.414928576299233,3.1036744244420804,3.0553074085540084,24919,24853,True,True,16398,True,True,5.414928576299233,True,2.351025436478704,8.343319701653373e-07,1.1193738006546123e-06,4968,0,0.0001,1.1726,results/gate1/MatrixProfile/scores/147_train_prefix_ab_join_seed0.npy
148,Lab2Cmac011215EPG4,plain,EPG,False,cg040,Lab2Cmac011215EPG4,MatrixProfile,full,NA,0,30066,34,NA,self_join,30066,6000,17389,17520,4.841105295413424,2.370975172541769,2.3611342594817506,23935,23867,True,True,17474,True,True,4.841105295413424,True,2.9286405061419,2.247773434882086,2.9286405061419,5967,0,0.0001,3.2764,results/gate1/MatrixProfile/scores/148_full_self_join_seed0.npy
148,Lab2Cmac011215EPG4,plain,EPG,False,cg040,Lab2Cmac011215EPG4,MatrixProfile,train_prefix,NA,0,6000,34,NA,ab_join,30066,6000,17389,17520,5.651449606326302,3.342558481795564,3.275124741228282,23935,23867,True,True,17474,True,True,5.651449606326302,True,2.7076147947596274,1.3262870579991716e-06,2.1565023082644394e-06,5967,0,0.0,1.5169,results/gate1/MatrixProfile/scores/148_train_prefix_ab_join_seed0.npy
149,Lab2Cmac011215EPG5,plain,EPG,False,cg041,Lab2Cmac011215EPG5,MatrixProfile,full,NA,0,29826,33,NA,self_join,29826,7000,17389,17520,4.891884901073503,2.3072799997152793,2.2987234298907495,22695,22629,True,True,17448,True,True,4.891884901073503,True,3.6449753445716833,2.340949002353524,3.6449753445716833,6968,0,0.0009,3.2326,results/gate1/MatrixProfile/scores/149_full_self_join_seed0.npy
149,Lab2Cmac011215EPG5,plain,EPG,False,cg041,Lab2Cmac011215EPG5,MatrixProfile,train_prefix,NA,0,7000,33,NA,ab_join,29826,7000,17389,17520,5.510344542258603,2.9958517244345546,2.9621532560239734,22695,22629,True,True,17441,True,True,5.510344542258603,True,1.364897559467475,1.0691860385319513e-06,1.7542913738204762e-06,6968,0,0.0001,1.5123,results/gate1/MatrixProfile/scores/149_train_prefix_ab_join_seed0.npy
150,Lab2Cmac011215EPG6,plain,EPG,False,cg042,Lab2Cmac011215EPG6,MatrixProfile,full,NA,0,29859,33,NA,self_join,29859,7000,12189,12420,4.528726586678464,2.3066297160687985,2.296866712504606,22628,22562,True,True,12409,True,True,4.528726586678464,True,3.644975344571691,2.3413201067526996,3.644975344571691,6968,0,0.0004,3.2208,results/gate1/MatrixProfile/scores/150_full_self_join_seed0.npy
150,Lab2Cmac011215EPG6,plain,EPG,False,cg042,Lab2Cmac011215EPG6,MatrixProfile,train_prefix,NA,0,7000,33,NA,ab_join,29859,7000,12189,12420,5.2996305217052635,2.9933553250899956,2.9639402810679165,22628,22562,True,True,12291,True,True,5.2996305217052635,True,1.5359975984737388,1.0726072243323442e-06,1.7542913738204762e-06,6968,0,0.0001,1.59,results/gate1/MatrixProfile/scores/150_train_prefix_ab_join_seed0.npy
151,MesoplodonDensirostris,plain,Acceleration,False,cg043,MesoplodonDensirostris,MatrixProfile,full,NA,0,24667,46,NA,self_join,24667,10000,19279,19440,4.53515469496868,5.065373948907284,5.069756111300301,14506,14414,False,False,14981,False,False,4.53515469496868,False,7.144284121830673,6.275658775079523,7.144284121830673,9955,0,0.0003,2.3532,results/gate1/MatrixProfile/scores/151_full_self_join_seed0.npy
151,MesoplodonDensirostris,plain,Acceleration,False,cg043,MesoplodonDensirostris,MatrixProfile,train_prefix,NA,0,10000,46,NA,ab_join,24667,10000,19279,19440,4.53515469496868,5.240791541204533,5.251337283246581,14506,14414,False,False,14978,False,False,4.53515469496868,False,0.941366832549333,3.7211611833377046e-05,4.545839976660618e-05,9955,0,0.0001,1.4937,results/gate1/MatrixProfile/scores/151_train_prefix_ab_join_seed0.npy
152,PowerDemand1,plain,Power Demand,False,cg044,PowerDemand1,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,9000,18484,18821,11.758349344481525,6.9910365558425225,6.814007889113034,20594,20258,True,True,18520,True,True,11.758349344481525,True,8.500148812927945,7.0326676710055445,8.500148812927945,8833,0,0.0001,3.0813,results/gate1/MatrixProfile/scores/152_full_self_join_seed0.npy
152,PowerDemand1,plain,Power Demand,False,cg044,PowerDemand1,MatrixProfile,train_prefix,NA,0,9000,168,NA,ab_join,29931,9000,18484,18821,12.201368888025266,7.81291016190121,7.6856372176091075,20594,20258,True,True,18531,True,True,12.201368888025266,True,3.1587547049041675,2.8843410859491863e-06,2.922755556093565e-06,8833,0,0.0001,2.0119,results/gate1/MatrixProfile/scores/152_train_prefix_ab_join_seed0.npy
153,PowerDemand2,plain,Power Demand,False,cg044,PowerDemand2,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,14000,23356,23717,4.6567769609692515,6.986233755275039,6.999315434772426,15570,15234,False,False,14170,False,False,4.705199524149625,False,8.500148812927945,6.680119149526509,8.500148812927945,13833,0,0.0004,3.3978,results/gate1/MatrixProfile/scores/153_full_self_join_seed0.npy
153,PowerDemand2,plain,Power Demand,False,cg044,PowerDemand2,MatrixProfile,train_prefix,NA,0,14000,168,NA,ab_join,29931,14000,23356,23717,5.741657863517994,7.471205134335179,7.501053368367405,15570,15234,False,False,26379,False,False,5.741657863517994,False,3.490507835991928,2.75190511965942e-06,2.922755556093565e-06,13833,0,0.0001,2.2095,results/gate1/MatrixProfile/scores/153_train_prefix_ab_join_seed0.npy
154,PowerDemand3,plain,Power Demand,False,cg044,PowerDemand3,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,16000,23404,23477,7.065059200020234,6.69992744710318,6.6563120814721275,13858,13522,True,True,26370,False,False,7.065059200020234,True,8.500148812927945,7.130536945409866,8.500148812927945,15833,0,0.0001,3.2006,results/gate1/MatrixProfile/scores/154_full_self_join_seed0.npy
154,PowerDemand3,plain,Power Demand,False,cg044,PowerDemand3,MatrixProfile,train_prefix,NA,0,16000,168,NA,ab_join,29931,16000,23404,23477,7.065059200020234,7.212152694832878,7.216597032211707,13858,13522,False,False,26379,False,False,7.065059200020234,False,2.750545753062519,3.156187485981848e-06,3.7351715645535704e-06,15833,0,0.0001,2.7316,results/gate1/MatrixProfile/scores/154_train_prefix_ab_join_seed0.npy
155,PowerDemand4,plain,Power Demand,False,cg044,PowerDemand4,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,18000,24004,24077,9.208735373865318,7.137089971269081,6.717145826770666,11858,11522,True,True,24057,True,True,9.208735373865318,True,8.500148812927945,7.0748455188575194,8.500148812927945,17833,0,0.0001,3.1329,results/gate1/MatrixProfile/scores/155_full_self_join_seed0.npy
155,PowerDemand4,plain,Power Demand,False,cg044,PowerDemand4,MatrixProfile,train_prefix,NA,0,18000,168,NA,ab_join,29931,18000,24004,24077,9.208735373865318,7.1477868672309,6.894693305508829,11858,11522,True,True,24057,True,True,9.208735373865318,True,2.1604086127466124,2.910092353092711e-06,3.7351715645535704e-06,17833,0,0.0001,2.4715,results/gate1/MatrixProfile/scores/155_train_prefix_ab_join_seed0.npy
156,TkeepFifthMARS,plain,NASA,False,cg048,TkeepFifthMARS,MatrixProfile,full,NA,0,11334,98,NA,self_join,11334,3500,5987,6085,7.1424943853675025,1.1939901986723427,0.6604301972094201,7736,7540,True,True,6038,True,True,7.1424943853675025,True,0.5549958870679996,0.47644054215162895,0.5549958870679996,3403,0,0.0001,0.7453,results/gate1/MatrixProfile/scores/156_full_self_join_seed0.npy
156,TkeepFifthMARS,plain,NASA,False,cg048,TkeepFifthMARS,MatrixProfile,train_prefix,NA,0,3500,98,NA,ab_join,11334,3500,5987,6085,7.168638212410289,1.436310892720537,0.7317278248537461,7736,7540,True,True,6038,True,True,7.168638212410289,True,0.291553104404185,0.23299507090842017,6.082156786906287e-07,3403,0,0.0001,0.422,results/gate1/MatrixProfile/scores/156_train_prefix_ab_join_seed0.npy
